,Author,Quotes,Likes,Tags
2505,Paramahamsa Nithyananda,"“On that herb, the science of kayakalpa will be programmed. When you take that in, all the parasites sitting inside you which makes you addicted to food and activities which are not aligned to your kayakalpa, all those parasites will be sent out of you. You will be detoxed and free from those. So automatically your thought currents, lifestyle, even desires will be aligned to your immortality, to your kayakalpa.*the whole system needs to raise to that extreme powerful, intelligent awareness.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2506,Paramahamsa Nithyananda,"“You are not a living mechanism, you are a living organism.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2507,Paramahamsa Nithyananda,"“You have various internal organs like heart, lungs, brain, stomach, intestine, liver, kidney...*all these internal organs are centrally commanded, administered and made to function in a coordinated way on certain principles. *all of them have certain understanding and principle among them. That principle is called dharma.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2508,Paramahamsa Nithyananda,"“So each one of you has a dharma inside you. If you do little research, you can see very clearly, how your heart supports digestion, how your digestive system supports detox, how your kidney supports your lungs to function, how your lungs supply prana to the whole body and keep you active, alive, energetic. All of them work aligned to dharma, to certain principles.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2509,Paramahamsa Nithyananda,"“A very powerful, superior, independent intelligence is responsible for this whole organism. If you can just sit unclutched, you will understand that dharma. You will be able to decode the software on which you are functioning. You will see how the command to your lungs is passed, what kind of command is given to your heart, how your brain cognizes everything. Then your consciousness will automatically recognise the software coding based on which your organism is functioning.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2510,Maxime Lagacé,“You’re stuck because you don’t make enough mistakes.”,0,"['inspirational,', 'mistakes,', 'motivational']"
2511,Maxime Lagacé,“If you never get off-trail you never discover new landscapes.”,0,"['inspirational,', 'mistakes,', 'motivational,', 'trail,', 'trying']"
2512,Akhilesh Bhagwat,"“Understanding the problem helps in solving it, so understand it instead of running away!”",0,"['inspirational,', 'motivational,', 'philosophy-of-lifsophy']"
2513,Paramahamsa Nithyananda,"“There is a powerful independent intelligence system inside you which is coordinating your whole existence. How different internal organs are functioning and how they are interrelated, to how you think and feel about you, what kind of reaction / reaction you experience in your life, how life happens to you, how you perceive life, this whole science...It happens in a very systematic way in you.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2514,Paramahamsa Nithyananda,"“When you sit unclutched, you will see clearly: paramashiva is inside, this kailasa is your body, your heart is parashakti, your gut is mahaganapati, your lungs is nandi, all his parivara devatas are your internal organs. The independent intelligence, consciousness with which he operates this whole kailasa is one team.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2515,Paramahamsa Nithyananda,"“More and more unclutching, you will catch the whole software coding: why and when your heart is asked to pump more, why and when your lungs are asked to breathe deep, why and when your stomach is asked to digest fast, why and when your bp is asked to be low, why and when you experience stress in your brain, why and when you experience peace. *this whole internal coding of your organism will be revealed to you when you sit unclutched.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2516,Paramahamsa Nithyananda,"“If you know your dharma, you will use the same to build your teamily.*you will know exactly who you should inspire, who should be given fear, who should be given greed, who should be given inspiration, who should be given love, who should be given gifts, who should be given punishment. You will simply know the science of building your life.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2517,Paramahamsa Nithyananda,"“If you know what is the code, what kind of a methodology you use to coordinate your heart and lungs and brain, how you inspire them, keep them active, alive, healthy, you'll simply know how to keep your business and family active, alive, healthy.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2518,Paramahamsa Nithyananda,"“I want all of you to know: genetically itself Hindu women carry this knowledge. This knowledge is in the DNA of Hindu women. Hindu women are the best to make a stable family.Whether as head of the family or a sanyasi, nun, or in business, Hindu women are the best.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2519,Ravevx,"“When People Ask You,",0,"['motivational,', 'savage,', 'savagery']"
2520,Pooja Agnihotri,"“Remember, demotivation is highly contagious.”",25,"['contagious,', 'contamination,', 'demotivation,', 'mindset,', 'mindset-for-business-success,', 'mindset-matters,', 'motivation,', 'motivational,', 'motivational-quotes']"
2521,Shaa Zainol,"“When you lose a piece of you, stop searching that old one. It won't be the same anymore. Rusty, broken, dull and shattered. Plant a new and grow it instead, proper water with happiness and contentments, take a good care and protect it.”",1,"['happiness,', 'inspirational,', 'life,', 'motivational,', 'take-care,', 'you']"
2522,Vinaya Panicker,“Conquer your mind before you conquer the world.”,1,"['buddhist-wisdom,', 'inner-strength,', 'life-lessons,', 'life-philosophy,', 'life-quotes,', 'mind,', 'mind-power,', 'mindset-quotes,', 'motivational,', 'reality-of-life']"
2523,Akhilesh Bhagwat,“Read the book based on problem you are facing!”,1,"['books,', 'books-reading,', 'life-philosophy,', 'motivational,', 'problems,', 'reading,', 'reading-books,', 'reading-habits,', 'writing']"
2524,Lailah Gifty Akita,“Rest to refresh yourself but do not stop until you find a way to succeed.”,1,"['motivational,', 'rest,', 'stop,', 'success,', 'you-can']"
2525,Lailah Gifty Akita,“There is no need to act small when God is there to give you strength to do great things.”,1,"['god,', 'great-things,', 'motivational,', 'wise-thoughts,', 'you-can']"
2526,Lailah Gifty Akita,"“Give glory to God, who is able to make you stand firm in faith.”",0,"['faith,', 'god,', 'motivational,', 'thankful']"
2527,Lailah Gifty Akita,“You should dislike your condition to desire a change.”,0,"['condition,', 'dislike,', 'motivational']"
2528,Lailah Gifty Akita,“There is strength to strive in suffering.”,0,"['motivational,', 'strength,', 'suffering,', 'wise-thoughts']"
2529,Lailah Gifty Akita,“Without suffering there is no knowing of the soul.”,0,"['knowing-oneself,', 'motivational,', 'soul,', 'suffering']"
2530,Lailah Gifty Akita,"“As long as we obey God, it shall be well with us.”",0,"['god,', 'motivational,', 'obeying-god,', 'prosperity']"
2531,Lailah Gifty Akita,“Every man is free to choose his own course in any circumstance.”,0,"['choose,', 'circumstance,', 'decision,', 'motivational']"
2532,Lailah Gifty Akita,“Lord keep my lamp burning.”,0,"['lamp,', 'loed,', 'motivational,', 'wisdom']"
2533,Lailah Gifty Akita,“But the solid foundation that God has laid cannot be shaken. 2 Timothy 2:19”,0,"['faith,', 'foundation,', 'motivational,', 'shaken']"
2534,Benjamin Franklin,"“I am for doing good to the poor, but I differ in opinion of the means. I think the best way of doing good to the poor, is not making them easy in poverty, but leading or driving them out of it. In my youth I traveled much, and I observed in different countries, that the more public provisions were made for the poor, the less they provided for themselves, and of course became poorer. And, on the contrary, the less was done for them, the more they did for themselves, and became richer.”",0,['motivational']
2535,Shunya,"“If you want the highs, you have to go through the lows. If baseless fears are giving you lows, baseless hopes will give you highs. If there is some substance in your lows, there will be some substance in your highs.”",0,"['inspirational,', 'life,', 'misery,', 'motivational,', 'pain,', 'truth,', 'wisdom']"
2536,Somya Kedia,"“Being you, never goes out of style!”",0,"['being-yourself,', 'fashion,', 'inspirational,', 'life,', 'motivational,', 'style,', 'trends,', 'you']"
2537,Akhilesh Bhagwat,“Learn to see thoughts go by with open eyes as well as with closed eyes!”,0,"['inspirational,', 'motivational,', 'philosophy,', 'thoughts']"
2538,Akhilesh Bhagwat,"“Just do 1 small thing for your dreams each day. Like 1 pushup, 1 page, 1 action, etc. And let the compounding work for you!”",0,"['inspirational,', 'motivational,', 'personal-development']"
2539,Akhilesh Bhagwat,"“Learn to let go things after you think, dream about it. Detach & let the universe do the rest!”",0,"['inspirational,', 'motivational,', 'philosophy']"
2540,Bobby B-Bobby,"“Crouching sadly beneath the bush, all of Forethought’s excitement began to drain away. He was in the act of turning around when he heard a little buzzing voice say, 'Don’t stop now! Just keep going. You’re almost their rabbit!”",0,"['children-s-books,', 'childrens-books,', 'folktales,', 'motivational,', 'rabbits']"
2541,Lailah Gifty Akita,“Thank God for the precious gift of prayer.”,0,"['god,', 'motivational,', 'prayer']"
2542,Atlas Gondal,"“Innovation does not come from grades, it is result of craziness and hard-work!”",0,"['hard-work,', 'innovation,', 'inspirational,', 'motivational']"
2543,C V Singh,“Being Human is not easy for all Humans.”,0,"['inspirational,', 'inspirational-quotes,', 'life,', 'life-quote,', 'motivational,', 'quotes']"
2544,Lailah Gifty Akita,“Do not stop but find a way to succeed.”,0,"['motivational,', 'stop,', 'succeed']"
2545,Lailah Gifty Akita,“Encouragement is a necessary effort.”,0,"['effort,', 'encouragement,', 'motivational']"
2546,Brajesh Kumar Singh,“Bad days give experience and worst days give lessons.”,0,"['bad-days,', 'brajesh-kumar-singh,', 'experience,', 'good-days,', 'lessons,', 'life,', 'motivational,', 'quotes']"
2547,Paramahamsa Nithyananda,"“Your aspirations have changed, don’t be frustrated about life. Everything you aspired HAS to be enjoyed. I tell you, this one law of life if you understand, you will never curse the happenings of life! You know, every happening now, you aspired at one time; you craved for it at one time. This is the best news, greatest news I can give you. With this, you can say, ‘Wow! I craved for this one day. So I am enjoying!’ Anything you crave for HAS to be lived! Yes, now your aspirations have changed; that does not mean what you aspired can be dropped. It has to be lived so that you grow further, you grow further, you grow further.”",0,"['faith-hope,', 'happiness,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life-quotes,', 'motivational,', 'religion,', 'wisdom']"
2548,Paramahamsa Nithyananda,"“This concept of “Life is not supporting me”, is like “My breathing is not letting me breathe”! It is like, “My eyes show some parts as dark”. Arrey, even you recognizing some parts are dark is because your eyes are functioning! That is enough proof that your eyes are functioning! So, if you feel you want to be a billionaire, and you are denied entry into the Billionaires’ Club, and it is not happening, be informed, the very concept revealed to you that you can become billionaire is enough proof life is supporting you! Only when you understand the tons and tons of ways life is supporting you, you will also decide to say “YES” to life. As long as you think life is denying you what you want, life is keeping you away from what you want, you will also start saying “NO” to life.”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2549,Paramahamsa Nithyananda,"“You feeling life is not letting what you want to happen in your life.... For example: You always wanted health, but life is never letting that happen to you. You always wanted wealth, and just one day before you achieve it, everything collapses. Please listen, the very information being given to you, the hope being generated in you that health is possible, wealth is possible, is a solid proof life is supporting you. Otherwise, even that possibility will not be informed to you! You will not be informed even about that possibility! The moment the possibility is informed, life is supporting you; be informed, be very clear!”",0,"['faith,', 'happiness,', 'hope,', 'humor,', 'inspiration,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'wisdom']"
2550,James Brandon,"“If you just amass the courage that is necessary, you can completely reinvent yourself. You can be your own hero.”",3,"['lgbt-literature,', 'life,', 'motivational,', 'ziggy-stardust-and-me']"
2551,Pranay,“The way of the warrior is to give up inner turmoil.”,1,"['inspirational,', 'motivational,', 'spiritual-quotes,', 'spirituality,', 'wisdom-quotes']"
2552,Pranay,“Vivekananda used to say that it's the subtle which influences everything in our life.”,1,"['attitude,', 'inspirational-quotes,', 'leadership,', 'life-lessons,', 'life-lessons-quotes,', 'life-philosophy,', 'motivational,', 'spiritual-quotes,', 'wisdom']"
2553,Heather mae buban,"“We all have different stories in life, so dont keep on comparing it to others. Instead, give motivation to each other and continue living.”",0,"['each-other,', 'life,', 'motivation,', 'motivational']"
2554,Lailah Gifty Akita,“Charity is compassion.”,0,"['charity,', 'compassion,', 'motivational']"
2555,Lailah Gifty Akita,“Charity is compassion.”,0,"['charity,', 'christian,', 'compassion,', 'motivational']"
2556,Lailah Gifty Akita,“Repentance begins deep sense of realization of departure from the right ways.”,0,"['motivational,', 'realization,', 'repentance,', 'right-ways']"
2557,Lailah Gifty Akita,"“To love God, to love thy neighbour, that is enough.”",0,"['christian,', 'god,', 'love,', 'motivational,', 'neigbhour']"
2558,Akhilesh Bhagwat,“At the end of the day be happy for the small actions you are taking for your dreams!”,0,"['action,', 'belief,', 'inspirational,', 'motivational']"
2559,Akhilesh Bhagwat,"“Everybody has a story, what matters is what you do about it!”",0,"['inspirational,', 'motivational,', 'philosophy,', 'story']"
2560,Shaa Zainol,"“Reboot, then rebuilds your mind and peace surely come. Consider it as an easy expedition, so it's going to flow lightly.”",0,"['expedition,', 'inspirational,', 'life,', 'mind,', 'motivational,', 'peace']"
2561,Lailah Gifty Akita,“A fall is never a failure.”,0,"['failure,', 'fall,', 'motivational']"
2562,Lailah Gifty Akita,"“Where there is music, there is no misery.”",0,"['misery,', 'motivational,', 'music']"
2563,Lailah Gifty Akita,“Every encouragement elevates the soul.”,0,"['elevates,', 'encouragement,', 'motivational,', 'soul']"
2564,Lailah Gifty Akita,"“If you desire to be holy, you will read the Holy Scriptures.”",0,"['holy,', 'holy-scriptures,', 'motivational']"
2565,Lailah Gifty Akita,“One must rely on the Almighty Maker to be mighty.”,0,"['maker,', 'mighty,', 'motivational,', 'rely']"
2566,Lailah Gifty Akita,“Prayer is necessary to have power to pray.”,0,"['intercession,', 'motivational,', 'power,', 'prayer']"
2567,Lailah Gifty Akita,“Do not only mourn the dead but merry with the living.”,0,"['death,', 'life,', 'merry,', 'motivational,', 'mourn']"
2568,Dr. Lucas D. Shallua,"“When you go out and share with the intention of helping others improve their lives, the abundance of the universe will begin to flow back to you. This is the universal principle of life that those who water others will themselves be watered. Ancient Scriptures remind us always to be generous to others and the generosity will be reciprocated to us in one way or the other.”",0,"['charity,', 'generosity,', 'giving,', 'helping-others,', 'motivational,', 'shallua']"
2569,Geeta  Lal Sahai,“I lost myself trying to please everyone else. Now I'm losing everyone while I'm discovering myself.”,0,"['motivational,', 'relationships']"
2570,Lailah Gifty Akita,“Failure should force to seek to succeed.”,0,"['failure,', 'motivational,', 'success']"
2571,Lailah Gifty Akita,“Failure should motivate you to succeed.”,0,"['failure,', 'motivational,', 'success']"
2572,Akhilesh Bhagwat,“Nothing Changes until Nothing Changes!”,0,"['inspirational,', 'motivational,', 'philosophy-of-life,', 'quotes']"
2573,Akhilesh Bhagwat,"“The so called title ""Polymath"" gives me freedom to write, create, learn, teach anything I want!”",0,"['inspirational,', 'motivational,', 'philosophy']"
2574,Akhilesh Bhagwat,“Sometimes you need to detach from the situation in order to see what's really happening!”,0,"['inspirational,', 'motivational,', 'philosophy-of-life']"
2575,Akhilesh Bhagwat,“Anxiety is mind making us aware about a problem which needs to be solved!”,0,"['inspirational,', 'motivational,', 'philosophy']"
2576,Akhilesh Bhagwat,"“Understanding what goes in mind of other people helps in winning war, competitions!”",0,"['inspirational,', 'motivational,', 'philosphy-of-life']"
2577,Lailah Gifty Akita,"“If you want help, call on the Helper, God.”",0,"['god,', 'help,', 'motivational']"
2578,Lailah Gifty Akita,“There is no treasure like time.”,0,"['motivational,', 'time,', 'treasure']"
2579,Dr. Lucas D. Shallua,“You cannot achieve anything more than you see; all that you see has been given unto you.”,0,"['dreams,', 'ideas,', 'inspirations,', 'motivational,', 'shallua,', 'sight,', 'vision,', 'wealth-creation']"
2580,Lailah Gifty Akita,"“The deeper the darkness, the greater should be our dependence upon the light.”",0,"['darkness,', 'light,', 'motivational']"
2581,Param Agarwal,"“If you want to get rid of all your problems and pain,",0,"['inspirational,', 'life-changing,', 'motivational']"
2582,Lailah Gifty Akita,"“Difficulties are part of life, overcoming them is the joy of a divine existence.”",0,"['difficulties-joy-overcoming,', 'dont-give-up,', 'motivational']"
2583,Shubhra Mohanty,“If you are in doubt about hiring a women CEO you should remember she is already working on a similar role.”,0,"['be-the-belief,', 'motivational']"
2584,SHUBHRA MOHANTY,“For most it takes a lifetime to know that they never lived. Start living!”,0,"['inspirtional,', 'motivational']"
2585,SHUBHRA MOHANTY,“What you were has nothing to do with what you can be.”,0,"['inspirational,', 'motivational']"
2586,SHUBHRA MOHANTY,“I have a problem,0,"['inspirational,', 'motivational']"
2587,SHUBHRA MOHANTY,“I may be ordinary but,0,"['inspirational,', 'motivational']"
2588,SHUBHRA MOHANTY,“While you bleed me to death in the womb I bleed life till I am fertile.”,0,"['be-the-belief,', 'motivational']"
2589,SHUBHRA MOHANTY,“If you saw my bra straps slipping I am sure you saw the bruises too.”,0,"['be-the-belief,', 'motivational']"
2590,SHUBHRA MOHANTY,“When you aspire to inspire you willingly perspire.”,0,"['inspirational,', 'motivational']"
2591,Param Agarwal,“Making mistakes is our 'NATURE'.,0,"['inspirational,', 'life-lessons,', 'motivational,', 'truth-of-life']"
2592,Param Agarwal,“Making mistakes is our 'NATURE'. Accepting mistakes reflect our 'CULTURE'. Correcting mistakes is our 'PROGRESS'.”,0,"['inspirational,', 'life-changing,', 'life-lessons,', 'motivational,', 'truth-of-life']"
2593,Hamza Zaouali,"“Please remember, these homeless or long-term unemployed people were not born this way, they had an accident that brought them to where they are today. Allow them to one day tell the story of this perfect stranger who changed their life without asking for anything in return.”",0,"['employment,', 'hamza-zaouali,', 'homeless,', 'homelessness,', 'inspirational,', 'inspirational-quotes,', 'joblessness,', 'jobseeking,', 'motivational,', 'the-job-seeker-and-the-coach']"
2594,Ashley  Amber,“Escape into the world of your characters.”,0,"['author,', 'characters,', 'inspirational,', 'motivational,', 'writers,', 'writers-on-writing,', 'writers-quotes,', 'writing']"
2595,Lailah Gifty Akita,“Waste no time to work.”,0,"['motivational,', 'wasted-time,', 'work']"
2596,Param Agarwal,“Never ever regret for past mistakes”,0,"['happiness-advice,', 'mistakes-quotes,', 'motivational']"
2597,Lailah Gifty Akita,“Dare the difficult but rely on divine power.”,0,"['dfficult,', 'divine,', 'encouragement,', 'motivational']"
2598,Lailah Gifty Akita,“The only remedy is repentance.”,0,"['motivational,', 'remedy,', 'repentance']"
2599,Lailah Gifty Akita,“Every circumstance is an opportunity for a change.”,0,"['change,', 'circumstances,', 'motivational']"
2600,Lailah Gifty Akita,“Faith means there is nothing to fear but only God to fear who has the power over everything.”,0,"['faith-fear,', 'god,', 'motivational']"
2601,James Gilman,“The meaning of life is to give life meaning.”,0,"['happiness,', 'life,', 'motivational']"
2602,Somya Kedia,"“Please dont sympathize with my Situation,",0,"['inspiring,', 'motivation,', 'motivational,', 'prove,', 'situation,', 'struggle,', 'sympathize,', 'words']"
2603,Hiral Nagda,“Fall in love with the fight you are fighting.,0,"['challenges-quotes,', 'inspirational-quotes,', 'keep-going,', 'life-quotes,', 'motivational,', 'motivational-quotes,', 'never-give-up']"
2604,Lailah Gifty Akita,“The Sovereign LORD is our strength.”,0,"['motivational,', 'sovereign,', 'strength']"
2605,Lailah Gifty Akita,“You can conquer any circumstance with prayerful faith.”,0,"['conquer,', 'crisis,', 'faith,', 'motivational,', 'prayerful']"
2606,Somya Kedia,"“I'd rather watch myself being hurt & eventually Grow, than to stop believing in people & close my heart for bitterness to Sow!”",0,"['believe,', 'bitterness,', 'grow,', 'heart,', 'hurt,', 'life-lessons,', 'motivational,', 'people,', 'sow']"
2607,Lailah Gifty Akita,“Parents pray for your children.”,0,"['children,', 'motivational,', 'parents,', 'pray']"
2608,Anuradha Bhattacharyya,“A small instance from your personal life can drive your actions throughout life.”,0,"['decision-making,', 'impulse,', 'life,', 'life-and-living,', 'life-lessons,', 'life-philosophy,', 'life-quotes,', 'motivation,', 'motivational,', 'motivational-inspirational']"
2609,Heather mae buban,"“Its so easy for them to judge when they are already succesful, but instead on bringing us down, Why not lift us ? Give us motivation to continue.”",0,"['downsizing,', 'judgmental-people,', 'life,', 'motivation,', 'motivational']"
2610,Emma Eggleston,“Sometimes we don't understand and all we can do is try to make it better.”,3,"['better,', 'inspirational,', 'mental-health,', 'mental-illness,', 'motivational,', 'understanding,', 'uplifting']"
2611,Laura Chouette,"“As soon as you begin to love yourself, the war within will end.”",1,"['confidence,', 'inspirational,', 'love-yourself,', 'motivational,', 'self-doubt,', 'self-love,', 'thoughts,', 'war']"
2612,Todd Stocker,“Don't make someone else's life your benchmark.”,0,"['comparing-to-others,', 'comparison,', 'inspirational,', 'inspirational-quotes,', 'motivational,', 'motivational-quotes,', 'self-help,', 'self-improvement']"
2613,Lailah Gifty Akita,"“If you make God your strength, you will be strong.”",0,"['god,', 'motivational,', 'strength']"
2614,Lailah Gifty Akita,"“Contended soul, cheerful spirit.”",0,"['cheerful,', 'contended,', 'motivational,', 'soul']"
2615,Lailah Gifty Akita,"“Health mind, happy soul.”",0,"['happy,', 'mind,', 'motivational']"
2616,Ravevx,"“Make Your Living Rich,",0,"['inspirational,', 'inspirational-quotes,', 'life,', 'life-quotes,', 'motivating,', 'motivational,', 'motivational-quotes']"
2617,Golden Flower,"“If you try, you risk failure. If you don’t, you ensure it.”",0,"['motivational,', 'quotes']"
2618,Bohdi Sanders,"“Keep your focus on what you are becoming, not your current circumstances.”",0,"['bohdi-sanders,', 'bohdi-sanders-quotes,', 'inspirational-quotes,', 'motivational,', 'motivational-inspirational,', 'motivational-quotes']"
2619,Shaa Zainol,"“We are always trying to be happy, and want to stop hurting and healing again and again. But who knows, everything is decided by Him.”",0,"['happy,', 'healing,', 'motivational,', 'trying']"
2620,Dr. Richard Shepherd,“I did care . And I still do.”,0,['motivational']
2621,Michelle Cook-Hall,“It's not my responsibility to change anybody's mind. It's your responsibility to elevate your thinking.”,0,"['faith,', 'motivational,', 'motivational-quotes']"
2622,Barbara O'Connor,“With a little luck you can get what you wish for”,0,"['motivation,', 'motivational,', 'motivational-quotes,', 'wish,', 'wishes-quotes']"
2623,Omar Saif Ghobash,"“If you are going to live in the real world, the world of anger, violence, love and passion, responsibility, and continuity, then silence is not the path I recommend. You need to put yourself in the world, and in the way of the world.”",0,"['inspiration,', 'inspirational,', 'letters-to-a-young-muslim,', 'life-quotes,', 'motivation,', 'motivational,', 'omar-saif-ghobash']"
2624,Juliana Haygert,"“This was our own kind of fairy tale, and I knew we had finally reached the happily ever after."",”",0,"['happy-ending,', 'love,', 'motivational']"
2625,Lailah Gifty Akita,“Faith that is strong is steadfast.”,0,"['faith,', 'motivational,', 'steadfast,', 'wisdom']"
2626,Lailah Gifty Akita,“You can call a man my many names by he is what his Maker has made of him.”,0,"['inspiring,', 'maker,', 'man,', 'motivational']"
2627,Lailah Gifty Akita,“A man of mighty faith moves mountain.”,0,"['faith,', 'motivational,', 'mountains']"
2628,Abhijit Naskar,"“Achievement is 60 percent determination, 40 percent action”",0,"['achievement,', 'achievements,', 'determination,', 'determined,', 'inspiring,', 'motivational']"
2629,Abhijit Naskar,"“Failure is only a figment of your imagination, which cannot turn real till you give in to it.”",0,"['failure,', 'failure-and-success,', 'inspirational,', 'inspiring,', 'motivational,', 'success']"
2630,Abhijit Naskar,"“If you want immortality, do one thing, burn to ashes in the flames of your purpose.”",0,"['immortality,', 'inspiring,', 'life-purpose,', 'motivational,', 'pursuit-of-goals']"
2631,Ravevx,"“Work On Yourself,",0,"['inspirational,', 'motivational,', 'ravevx']"
2632,Lailah Gifty Akita,"“If your faith is not feeble, you not fail.”",0,"['failure,', 'faith,', 'feeble,', 'motivational']"
2633,Lailah Gifty Akita,“You shall possess your soul in patience.”,0,"['motivational,', 'patience,', 'soul']"
2634,Victoria Ichizli-Bartels,"“Self-management is about self-support, not manipulation.”",0,"['encouraging,', 'motivational,', 'self-management,', 'uplifting']"
2635,Kevin Deeny,"“Joy. It’s hard to say precisely what it is, but we know it when we see it – we know it when we feel it. Joy is not something planned. It bubbles up and bursts forth from six-year-old children who cannot contain it for one second longer. With a whoop and a wiggle, out it comes wherever they happen to be. Adults in witness gather these moments of joy and remember.”",0,"['inspirational,', 'motivational,', 'uplifting']"
2636,Kevin Deeny,“Searching for relevance by giving up what you’re good at to find something good to do is a difficult decision.”,0,"['motivational,', 'relevance,', 'thought-provoking']"
2637,Krishna Mohan Avancha,“A Lion may be injured but it will still never learn to hunt from a sheep!”,0,"['life-lessons,', 'life-philosophy,', 'life-quotes,', 'motivational,', 'motivational-inspirational,', 'motivational-quotations']"
2638,Kynna Claire,“Let alone be a word alone.”,0,"['alone,', 'inspirational,', 'life,', 'lonely-loneliness,', 'motivational']"
2639,Dr. Lucas D. Shallua,“You can't be to small to provide help nor too big to need help”,0,"['inspirational,', 'motivational,', 'shallua,', 'wisdom']"
2640,Nicolas Lietzau,“You won’t find out if you give up.”,14,"['hope,', 'inspirational,', 'motivational']"
2641,Lailah Gifty Akita,"“No matter how slow you move, keep moving.”",1,"['keep,', 'motivational,', 'moving,', 'wise-sayings']"
2642,Tahereh Mafi,“She did not allow the opinions of others to dictate who she was.”,1,"['fantasy,', 'motivational,', 'whichwood']"
2643,Somya Kedia,"“Tomorrow is a Cheater,",1,"['capture,', 'cheater,', 'inspirational,', 'life,', 'live-in-the-moment,', 'moment,', 'motivational,', 'teacher']"
2644,Lailah Gifty Akita,"“This is a year to sow, there is a year to harvest.”",1,"['harvest,', 'motivational,', 'sow']"
2645,Lailah Gifty Akita,"“What matter most is you have life, make the most of your existence.”",0,"['advice,', 'don-t-give-up,', 'life,', 'motivational']"
2646,Lailah Gifty Akita,"“Consistency,",0,"['commitments,', 'motivational']"
2647,Lailah Gifty Akita,“Pray in the power of Holy Spirit.”,0,"['christian,', 'motivational,', 'pray']"
2648,Lailah Gifty Akita,"“Without the heavenly touch of Christ within the heart, there is no change.”",0,"['change,', 'christ,', 'motivational']"
2649,Lailah Gifty Akita,“Look for the mercy of the Lord God.”,0,"['look,', 'mercy,', 'motivational']"
2650,suvam prasad,“I fix the machine so that they could talk.”,0,"['career,', 'fix,', 'heart,', 'inspirational,', 'love,', 'mechanic,', 'motivational,', 'swearing,', 'work-hard']"
2651,Lailah Gifty Akita,"“God gave me life, I do not wish to waste it, God be my helper.”",0,"['god,', 'helper,', 'life,', 'motivational']"
2652,Lailah Gifty Akita,“Do not worry but wait on God.”,0,"['god,', 'motivational,', 'wait,', 'worry']"
2653,Lailah Gifty Akita,“Who can help you better than the Maker who made you?”,0,"['help,', 'maker,', 'motivational']"
2654,Vindy Teja,"“If what you do for someone has zero effect on your current life but a positive impact on theirs, do it already, will yah?”",0,"['motivational,', 'motivational-quotes,', 'positive-impact,', 'self-awareness,', 'self-help,', 'self-improvement,', 'self-improvement-goal,', 'service,', 'service-to-others']"
2655,Lailah Gifty Akita,"“Without suffering, there is no knowing of the soul.”",0,"['motivational,', 'soul,', 'suffering']"
2656,Lailah Gifty Akita,"“Without pain, there is no power to pray.”",0,"['christian,', 'motivational,', 'pain,', 'power,', 'pray']"
2657,A.D. Aliwat,“It’s not only idle hands that do the Devil’s work.”,0,"['devil-s-work,', 'idle-hands,', 'motivational']"
2658,Lailah Gifty Akita,"“Without suffering, there is no seeking.”",0,"['motivational,', 'seeking,', 'suffering']"
2659,Lailah Gifty Akita,“I shall not live in vain but be motivated by the holy vision.”,0,"['live,', 'motivational,', 'vision']"
2660,Lailah Gifty Akita,“Your labour of love is never in vain.”,0,"['labour,', 'love,', 'motivational']"
2661,Lailah Gifty Akita,“Choose carefully your career.”,0,"['career,', 'carefully,', 'choose,', 'motivational']"
2662,Lailah Gifty Akita,“There is no need like loving your neighbour as yourself.”,0,"['life,', 'love,', 'motivational,', 'need,', 'neighbour']"
