,Author,Quotes,Likes,Tags
2829,Herman Melville,"“Is it not curious, that so vast a being as the whale should see the world through so small an eye, and hear the thunder through an ear which is smaller than a hare's? But if his eyes were broad as the lens of Herschel's great telescope; and his ears capacious as the porches of cathedrals; would that make him any longer of sight, or sharper of hearing? Not at all.—Why then do you try to ""enlarge"" your mind? Subtilize it”",8,"['frederick-william-herschel', 'friedrich-wilhelm-herschel', 'philosophy', 'wilhelm-herschel', 'william-herschel']"
2830,Pierre-Joseph Proudhon,"“la propriété, c'est le vol!”",8,"['anarchy', 'economics', 'philosophy']"
2831,Álvaro Mutis,"“Weather is a purely personal matter. There is no such thing as a climate that is cold or hot, good or bad, healthy or unhealthy. People take it upon themselves to create a fantasy in their imagination and call it weather. There's only one climate in the world, but the message that nature sends is interpreted according to strictly personal, non-transferable rules.”",7,"['humour', 'philosophy', 'weather']"
2832,Alan Wilson Watts,"“I have always thought that all philosophical debates are ultimately between the partisans of structure and the partisans of ""goo.”",6,['philosophy']
2833,Christof Koch,"“Historically, philosophy does not have an impressive track record of answering questions about natural world in a decisive manner.”",6,['philosophy']
2834,C.S. Lewis,"“Thought is what we start from: the simple, intimate, immediate datum. Matter is the inferred thing, the mystery.”",6,"['c-s-lewis', 'philosophy']"
2835,R.L. Dabney,"“A truth is not necessary, because we negatively are not able to conceive the actual existence of the opposite thereof;but a truth is necessary when we positively are able to apprehend that the negation thereof includes an inevitable contradiction. It is not that that we can see how the opposite comes to be true, but it is that the opposite can not possibly be true.”",6,['philosophy']
2836,Virginia Woolf,"“Septimus has been working too hard"" - that was all she could say to her own mother. To love makes one solitary, she thought.”",5,"['alone', 'love', 'philosophy', 'solitude']"
2837,W.V.O. Quine,"“Students of the heavens are separable into astronomers and astrologers as readily as are the minor domestic ruminants into sheep and goats, but the separation of philosophers into sages and cranks seems to be more sensitive to frames of reference.”",5,['philosophy']
2838,T.J. Forrester,"“Truth may start out timid, but it finishes bold.”",4,"['philosophy', 'truths']"
2839,Seraphim Rose,"“A government must rule by the Grace of God or by the will of the people, it must believe in authority or in the Revolution; on these issues compromise is possible only in semblance, and only for a time. The Revolution, like the disbelief which has always accompanied it, cannot be stopped halfway; it is a force that, once awakened, will not rest until it ends in a totalitarian Kingdom of this world. The history of the last two centuries has proved nothing if not this. To appease the Revolution and offer it concessions, as Liberals have always done, thereby showing that they have no truth with which to oppose it, is perhaps to postpone, but not to prevent, the attainment of its end. And to oppose the radical Revolution with a Revolution of one's own, whether it be ""conservative,"" "" non-violent,"" or ""spiritual,"" is not merely to reveal ignorance of the full scope and nature of the Revolution of our time, but to concede as well the first principle of that Revolution: that the old truth is no longer true, and a new truth must take its place.”",4,['philosophy']
2840,Josef Pieper,"“Since we nowadays think that all a man needs for acquisition of truth is to exert his brain more or less vigorously, and since we consider an",3,['philosophy']
2841,Charles Lee Lesher,“The road ahead is long and there will be many setbacks. Success is not assured… but the price of failure has never been this high.”,3,"['futurism', 'philosophy']"
2842,Russ Shafer-Landau,"“One salutary development in recent ethical theorizing is the widespread recognition that no short argument will serve to eliminate any of the major metaethical positions. Such theories have to weave together views in semantics, epistemology, moral psychology and metaphysics. The comprehensive, holistic character of much recent theorizing suggests the futility of fastening on just a single sort of argument to refute a developed version of realism or antirealism. No one any longer thinks that ethical naturalism can be undermined in a single stroke by the open question argument, or that appeal to the descriptive semantics of moral discourse is sufficient to refute noncognitivism.”",3,['philosophy']
2843,Anita Diamant,"“you got a sad story, ruth,' mimba said. 'but not sad-sad. you here with me and cato and all us together now. you have a happy-sad story. best you can get in this life is happy-sad. but you always gotta remember your own mama that birthed you. even though you only got a crumb of her story, you still got to say her name out loud. you always honor your dead, else you get trouble from them, sure.”",2,['philosophy']
2844,Oliver Hassencamp,"“Aus Lügen, die wir glauben, werden Wahrheiten, mit denen wir leben.”",1,"['philosophy', 'truth', 'wisdom']"
2845,Stefan Waydenfeld,“The most important thing I gained from my travels was the knowledge that one could achieve anything with determination and an ounce of luck.”,1,"['inspirational', 'philosophy', 'war']"
2846,William Bailey,“Only by showing the world the cataclysmic cost of a world divided can it appreciate the wonders of life and endless possibilities of a world united.”,1,"['inspirational', 'philosophy', 'political']"
2847,Stephan Delbos,"“[On Jason Mashak's book SALTY AS A LIP, as reviewed in The Prague Post:] Mashak amalgamates various national, historical and religious traditions into a myth-mash that illuminates many sects' fanatical compartmentalizing, and the fact that so many religions and philosophies share similar goals, if not roots.”",1,"['history', 'myth', 'philosophy', 'poetry', 'religion']"
2848,Яков Голосовкер,"“И явился Зевс Асклепию таким, каким являлся титанам в битве: огромный, со страшилищем-эгидой на груди и перуном в руке, средь громов и молний. Притихло все живое в лесах и горах Пелиона, укрываясь от блеска и грохота громовых ударов.",1,"['mythology', 'philosophy']"
2849,Яков Голосовкер,“Сказал Феникс:,1,"['mythology', 'philosophy']"
2850,Gaston Bachelard,"“The philosophy of poetry must acknowledge that the poetic act has no past, at least no recent past, in which its preparation and appearance could be followed.”",17,"['philosophy', 'poetry']"
2851,Susan Blackmore,"“When I say that consciousness is an illusion I do not mean that consciousness does not exist. I mean that consciousness is not what it appears to be. If it seems to be a continuous stream of rich and detailed experiences, happening one after the other to a conscious person, this is the illusion.”",9,['philosophy']
2852,Robert Pirsig in 'Zen and the Art of Motorcycle Maintenance',"“The primitive tribes permitted far less individual freedom than does modern society. Ancient wars were committed with far less moral justification than modern ones. A technology that produces debris can find, and is finding, ways of disposing of it without ecological upset. And the schoolbook pictures of primitive man sometimes omit some of the detractions of his primitive life - the pain, the disease, famine, the hard labor needed just to stay alive. From that agony of bare existence to modern life can be soberly described only as upward progress, and the sole agent for this progress is quite clearly reason itself.”",9,['philosophy']
2853,Fiodor Dostoievski,"“O principal é não mentir. Quem mente para si mesmo e dá ouvido à sua própria mentira chega a tal extremo que não consegue ver nenhuma verdade em si ou naqueles que o rodeiam e, por conseguinte, perde completamente o respeito por si e pelos outros. (...) Quem mente a si próprio pode ser o primeiro a ofender-se. Às vezes, é tão agradável uma pessoa se ofender, não é verdade? O indivíduo sabe que ninguém o injuriou, que tudo não passa de simples invenção, que ele próprio mentiu e exagerou apenas para criar um quadro, para fazer de um grão uma montanha - sabe tudo e, no entanto, se ofende. Ofende-se a ponto se sentir prazer na ofensa e, desse modo, atinge o verdadeiro ódio...”",8,['philosophy']
2854,Bronowski,"“When Coleridge tried to define beauty, he returned always to one deep thought; beauty, he said, is unity in variety! Science is nothing else than the search to discover unity in the wild variety of nature,—or, more exactly, in the variety of our experience. Poetry, painting, the arts are the same search, in Coleridge’s phrase, for unity in variety.”",7,"['art', 'balance', 'golden-mean', 'philosophy', 'science', 'thought', 'unity', 'variety']"
2855,Russell Hoban,"“An ordinary mirror is silvered at the back but the window of the night train has darkness behind the glass. My face and the faces of other travellers were now mirrored on this darkness in a succession of stillnesses. Consider this, said the darkness: any motion at any speed is a succession of stillnesses; any section through an action will show just such a plane of stillness as this dark window in which your seeking face is mirrored. And in each plane of stillness is the moment of clarity that makes you responsible for what you do.”",7,"['perception', 'philosophy', 'reflection']"
2856,Ian Hacking,“The best reaction to a paradox is to invent a genuinely new and deep idea.”,7,['philosophy']
2857,Harry G. Frankfurt,“Morality can provide at most only a severely limited and insufficient answer to the question of how a person should live.”,7,"['frankfurt', 'love', 'philosophy']"
2858,Betrand Russell,"“It is evident as a matter of logic that, since they (world religions) disagree, not more than one of them can be true.”",6,"['philosophy', 'religion']"
2859,David Guterson,"“If disaster, so be it, they said to themselves. There was nothing to be done except what could be done. The rest -- like the salt water around them, which swallowed the snow without effort, remaining what it was implacably -- was out of their hands, beyond.”",6,['philosophy']
2860,Emil Cioran,"“Tristetea, ca si suferinta, ne revela existenta, deoarece în ele avem în constiinta separatia noastra de lumea obiectiva si nelinistea care da un caracter tragic vietuirii în existenta.",6,"['existence', 'fatality', 'philosophy', 'torment']"
2861,Guy Debord,"“Le spectacle est le mauvais rêve de la société moderne enchaînée, qui n'exprime finalement que son désir de dormir. Le spectacle est le gardien de ce sommeil.”",5,"['dream', 'philosophie', 'philosophy', 'rêve', 'sleep']"
2862,Ralph Waldo Emerson,"“Napoleon said of Massena, that he was not himself until the battle began to go against him; then, when the dead began to fall in ranks around him, awoke his powers of combination, and he put on terror and victory as a robe. So it is in rugged crises, in unweariable endurance, and in aims which put sympathy out of question, that the angel is shown.”",3,['philosophy']
2863,John Allen Paulos,“Certainty a strange Ferris wheel of a statement!”,3,['philosophy']
2864,Susan Neiman,"“In the most general terms, the Enlightenment goes back to Plato's belief that truth and beauty and goodness are connected; that truth and beauty, disseminated widely, will sooner or later lead to goodness. (While we're making at effort at truth and goodness, beauty reminds us what we're hold out for.)”",3,"['beauty', 'enlightenment', 'philosophy']"
2865,Ron Rash,"“What about you, Snipes?"" Dunbar asked. ""You think there to be mountain lions up here or is it just folks' imaginings?""",3,"['belief', 'courage', 'darkness', 'faith', 'love', 'philosophy', 'science']"
2866,Richard Holbrooke,"“The negotiations were simultaneously cerebral and physical, abstract and personal, something like a combination of chess and mountain climbing.”",3,"['negotiations', 'philosophy']"
2867,Sena Jeter Naslund,“Is beauty enhanced or adulterated by utility?,3,"['beauty', 'philosophy']"
2868,Paul Valéry,“Une philosophie doit etre portative.”,2,"['philosophy', 'portable']"
2869,Robert Zaretsky,“Rousseau identified reason as the disease for which it pretended to be the cure.”,2,"['jeanjacquesrousseau', 'philosophy', 'reason']"
2870,Guy Debord,“Il est le soleil qui ne se couche jamais sur l'empire de la passivité moderne. Il recouvre toute la surface du monde et baigne indéfiniment dans sa propre gloire.”,2,"['philosophy', 'society']"
2871,Guy Debord,"“Partout où il y a représentation indépendante, le spectacle se reconstitue.”",2,"['philosophie', 'philosophy']"
2872,Herman Hesse,"“Cada época, cada cultura, cada costume e tradição tem seu próprio estilo, tem sua delicadeza e sua severidade, suas belezas e crueldades, aceitam certos sofrimentos como naturais, sofrem pacientemente certas desgraças. O verdadeiro sofrimento, o verdadeiro inferno da vida humana reside ali onde se chocam duas culturas ou duas religiões. Um homem da antiguidade, que tivesse de viver na Idade Média, haveria de sentir-se tão afogado quanto um selvagem se sentiria em nossa civilização. Há momentos em que toda uma geração cai entre dois estilos de vida, e toda evidência, toda moral, toda salvação e inocência ficam perdidos para ela. Naturalmente isso não nos atinge da mesma maneira. ”",2,['philosophy']
2873,Kedar Joshi,“I am philosophical Christ; crucified on the cross of ignorance for the sake of,1,"['christ', 'divinity', 'ignorance', 'philosophy', 'vanity']"
2874,Ann B. Keller,"“You’re still a little shy, I see, the wizard noted. I think if you ignore evil, my friend, it tends to grow stronger. (Quinhelm, the wizard - from BRIGGEN)”",1,"['humor', 'philosophy']"
2875,Guy Debord,"“Le but n'est rien, le développement est tout. Le spectacle ne veut en venir à rien d'autre qu'à lui-même.”",1,"['philosophy', 'society']"
2876,Guy Debord,“Le spectacle est la principale production de la société actuelle.”,1,"['philosophy', 'society']"
2877,Guy Debord,“Dont tout «avoir» effectif doit tirer son prestige immédiat et sa fonction dernière.”,1,"['philosophie', 'philosophy']"
2878,Guy Debord,"“Il est ce qui échappe à l'activité des hommes, à la reconsidération et à la correction de leur œuvre.”",1,"['philosophie', 'philosophy']"
2879,Fiódor Dostoiévski,"“- Escute mais isso. Por outro lado, forças jovens, frescas, sucumbem em vão por falta de apoio, e isso aos milhares, e isso em toda parte! Cem, mil boas ações e iniciativas que poderiam ser implementadas e reparadas com o dinheiro da velha, destinado a um mosteiro! Centenas, talvez milhares de existências encaminhadas; dezenas de famílias salvas da miséria, da desagregação, da morte, da depravação, das doenças venéreas - e tudo isso com o dinheiro dela. Mate-a e tome-lhe o dinheiro, para com sua ajuda dedicar-se depois a servir toda a humanidade e a uma causa comum: o que você acha, esse crime ínfimo não seria atenuado por milhares de boas ações? Por uma vida - milhares de vidas salvas do apodrecimento e da degeneração. Uma morte e cem vidas em troca - ora, isso é uma questão de aritimética.”",1,"['crime', 'philosophy']"
2880,Stuart Sutherland,"“To establish that a rule is likely to be true, one must try to prove it false.”",7,"['philosophy', 'science']"
2881,Joel Salatin,"“A farm regulated to production of raw commodities is not a farm at all. It is a temporary blip until the land is used up, the water polluted, the neighbors nauseated, and the air unbreathable. The farmhouse, the concrete, the machinery, and outbuildings become relics of a bygone vibrancy when another family farm moves to the city financial centers for relief.”",6,"['farming', 'philosophy']"
2882,Brock Clarke,"“When I was a boy, I would read those postcards and know exactly why my father was doing what he was doing: he was taking a stab at greatness, that is, if greatness is simply another word for doing something different from what you were already doing--or maybe greatness is the thing we want to have so that other people will want to have us, or maybe greatness is merely the grail for our unhappy, striving selves, the thing we think we need but don't and can't get anyway.”",6,"['humor', 'philosophy']"
2883,James Runcie,“There is only one religion - it is a way a man dies.”,5,"['death', 'philosophy', 'religion']"
2884,Juli Zeh,"“Kein Philosoph würde ein dickes Buch schreiben, wenn er im Vornherein wüsste, auf welche Weise er später zitiert werden wird.”",4,"['future', 'literature', 'philosophy']"
2885,Juli Zeh,"“Der Pragmatismus ersetzt uns alles, was früher die großen Ideen, die Ideologien und Religionen, der Glaube an Friede, Menschenrechte und Demokratie zu bieten hatten. Der Pragmatismus hält uns davon ab, zu Verbrechern zu werden, oder er macht uns zu solchen, wenn es nötig ist. Er legitimiert das Bestehen von Rechtssystem, Familie und Arbeit, er lässt uns nett sein und empfiehlt, sich ein angenehmes Äußeres zu erwerben. Nachdem wir uns aller Zwänge nach und nach erledigt haben, sorgt ein einziger Betreuer für uns: Pragmatismus.”",4,"['ideology', 'philosophy', 'pragmatism', 'religion']"
2886,Juli Zeh,"“Das Spiel ist der Inbegriff demokratischer Lebensart. Es ist die letzt uns verbliebene Seinsform. Der Spieltrieb ersetzt die Religiosität, beherrscht die Börse, die Politik, die Gerichtssäle, die Pressewelt, und er ist es, der uns seit Gottes Tod mental am Leben hält.”",3,"['economics', 'game-theory', 'philosophy', 'religion']"
2887,Delwin Brown,“For Christians . . . an unreflective faith is not possible if we take seriously the injunction to love God with the mind as well as the heart and soul.”,2,"['philosophy', 'theology']"
2888,Scott Taylor,“It ain't no broken.”,1,['philosophy']
2889,Anthony T. Hincks,“Love lets me see the roses in life. Reality lets me see that the rose wilted long before my love.”,1,"['anthony-t-hincks', 'flowers', 'hincks', 'love', 'philosophy', 'reality', 'roses', 'the-prophet-avocatorium', 'valentine-s-day']"
2890,Anthony T. Hincks,“You can change your day with a single smile.”,0,"['anthony-t-hincks', 'change-your-day', 'faith', 'happiness', 'hincks', 'philosophy', 'psychology', 'quote-of-the-day', 'smile', 'the-prophet-avocatorium']"
2891,Oliver Markus Malloy,“I'm an Epicurean hedonist. The meaning of life is to enjoy my life.”,0,"['epicurus', 'hedonism', 'hedonistic', 'meaning-of-life', 'philosophy', 'philosophy-of-life', 'philosophy-quotes', 'twitter-quotes', 'twitter-size-quotes']"
2892,Anthony T. Hincks,“Don't blame God for your mess.”,0,"['anthony-t-hincks', 'blame', 'god', 'hincks', 'mess', 'philosophy', 'quote-of-the-day', 'religion', 'the-prophet-avocatorium']"
2893,Anthony T. Hincks,"“You can sit on your arse, but it won't get the lawn cut.”",0,"['actions', 'anthony-t-hincks', 'arse', 'hincks', 'laziness', 'lazy', 'philosophy', 'quote-of-the-day', 'the-prophet-avocatorium']"
2894,De philosopher DJ Kyos,“Corruption is a root of all the problems a country faces.”,0,"['corruption', 'crimes-against-humanity', 'elections', 'government', 'philosophy', 'politicians-or-politics', 'problems', 'quotes', 'system']"
2895,Mokokoma Mokhonoana,“Our efforts do not owe us our desired outcomes.”,0,"['expectation', 'failure', 'pessimism', 'philosophy', 'spirituality', 'stoicism', 'success', 'wisdom', 'words-of-wisdom', 'words-to-live-by']"
2896,Mokokoma Mokhonoana,"“Funerals greatly exaggerate the pleasantness of being alive, while they prevent us from thinking about the advantages of being dead.”",0,"['attitude', 'death', 'funeral', 'immortality', 'life', 'mortality', 'pessimism', 'philosophy', 'rest-in-peace', 'stoicism']"
2897,Mokokoma Mokhonoana,“Freedom of speech does not come with opinions worth listening to.”,0,"['censorship', 'democracy', 'free-speech', 'freedom-of-speech', 'pessimism', 'philosophy', 'stoicism', 'stupidity', 'wisdom']"
2898,Mokokoma Mokhonoana,"“The love of peace of mind is often wrongly identified as the hatred of people, some people, or some person.”",0,"['alone', 'aloneness', 'hate-people', 'introvert', 'me-time', 'misanthropy', 'peace-of-mind', 'pessimism', 'philosophy', 'solitude']"
2899,Rousas John Rushdoony,"“Most of the liberal defenses of pornography are equally muddled. Writers and university professors feel quite heroic in taking the witness stand to avow that some outrageously immoral book is somehow supremely moral. These men usually display two contradictory motives. First, they oppose the censorship of any book on any grounds as a matter of principle. Anything and everything should be freely published. Some would impose restraints on things that are Nazi, racist, or similarly tabooed, but many are earnest champions of unlimited freedom of publication. Unlimited freedom is for them a supreme good. Second, since unlimited freedom is seen as a supreme good, it follows that the results of such an unlimited freedom must somehow be good. They therefore feel it necessary to defend the moral integrity of such books as are attacked for their use of this license. As a result, these scholars and writers place themselves in a most amusing position: they are ready to defend anything attacked on moral grounds, as though freedom makes all its adherents good. No doubt if some avant-garde writer issued a book empty of everything save a cake of cow dung between its covers, scholars would not be lacking to interpret for a court what a profound and redeeming social commentary was at stake.”",0,"['philosophy', 'pornography']"
2900,Rousas John Rushdoony,"“Since man must, to play god, hate other men, it means that this pleasure must be a solitary one and must be exacted at the price of someone’s suffering.”",0,"['philosophy', 'pornography']"
2901,Mary Renault,"“You see, Spuddy, my dear,” said Ralph, speaking with great kindness and with care that Laurie shouldn’t be hurt, “you have a very sweet nature, really, and you let it ride you a bit sometimes. You say this boy has guts, but what you’re trying to do for him is to keep him like a mid-Victorian virgin in a world of illusion where he doesn’t know he’s alive. He mustn’t be told he’s a passenger when human decency’s fighting for survival, in case it upsets his religion. He mustn’t be told he’s a queer, in case he has to do a bit of hard thinking and make up his mind. He mustn’t know you’re in love with him, in case he feels he can’t go on having his cake and eating it. If he amounts to anything, he won’t really want to be let off being human. And if he does want it, then he isn’t worth all this, Spud. I’m sorry, but there it is.”",0,"['contradiction', 'homosexuality', 'love', 'morality', 'philosophy']"
2902,The Devil by D.L. Lewis,"“Within seconds of being bound,",0,"['creepy', 'dark', 'death', 'disturbing', 'horror', 'philosopher', 'philosophy', 'scary']"
2903,Friedrich Wilhelm Nietzsche,"“Of all that is written I love only what a man has written with his blood. Write with blood, and you will experience that blood is spirit.”",0,"['alcoholism', 'creativity', 'depression', 'findind-work-you-will-love', 'philosophy', 'recovery', 'writing-well']"
2904,Ivan Turgenev,“Liberty. Do you know what really makes a man free?,0,['philosophy']
2905,Alan Lightman,“I am dizzy with infinity.”,0,"['philosophy', 'physics']"
2906,De philosopher DJ Kyos,"“May you find love from the right person. May you get to experience , what is it like to be loved by a good partner. Valentines to me it is like freedom or liberty day. There are lot of people who are celebrating it, but there are few people who had experienced it.”",0,"['dating-quotes', 'liberty-or-freedom', 'love', 'marriage', 'motivational-quotes', 'philosophy', 'quotes', 'relationship', 'valentines']"
2907,De philosopher DJ Kyos,"“Only in Africa where people will think their future is in good by hands, by voting for a criminal who keeps on stealing from them, because of the association they have with the criminal.”",0,"['africa', 'corruption-or-greed', 'crime-or-criminal', 'ethnicity-quotes', 'future-quotes', 'philosophy', 'politics-or-politicians', 'quotes', 'vote-or-elections']"
2908,De philosopher DJ Kyos,“Some political parties think being a politicians is about being corrupt. So they made corruption their mandate. The more corrupt you are . The more they will promote you to higher positions. The more they feel you are one of their own. You don't stand a chance or have a say if you are not corrupt within the party.”,0,"['corrupt-or-corruption', 'crime-or-criminal', 'government', 'greed', 'human-behaviour', 'philosophy', 'political-parties', 'politicians', 'quotes']"
2909,Rebecca Stead,“...life is like a trip. A very long one. And what matters most is the people you travel with.”,0,"['inspirational', 'life', 'philosophy']"
2910,Adolphe Tanquerey,"“Present evils are but means of purifying our soul, of grounding it in virtue, and occasions of acquiring merits, all in view of God's glory, the ultimate end of creation.”",1,"['catholicism', 'christianity', 'philosophy', 'religion', 'suffering']"
2911,Anthony T. Hincks,"“I don't know what it is, but I hope that it's not mine.”",1,"['anthony-t-hincks', 'beauty', 'belong', 'hincks', 'philosophy', 'psychology', 'the-prophet-avocatorium', 'valentine', 'valentine-s-day']"
2912,Emma Marris,"“I don't think breeding animals for a life in zoos can be defended in any ethical system. It violates the rights of many animal to express their capabilities and flourish. It lacks compassion. It is the wrong sort of 'care.' Even the utilitarian argument falls short, since so little 'good' is produced by the animals' exhibition. My preference for a 'fun day out' does not justify generations of animal captivity.”",0,"['animal-rights', 'conservation', 'philosophy', 'zoos']"
2913,Douglas Wilson,"“So take three instances at random. A young white college sophomore throws a Molotov cocktail that burns down a black-owned deli, and he does this because he wants to register his deep dissatisfaction with the police treatment of blacks in that city. Or another person, as timid as they come, is out for a walk on a bike path, two miles out of town, all by herself, and she is wearing a mask. Or someone else thinks that it can cost two dollars to get a gallon of milk to market, but also thinks that we can make the make the greedster grocer sell it for a buck fifty, and yet still have milk on the shelf. What do these, and countless other instances, have in common?",0,"['critical-thinking', 'education', 'philosophy', 'public-school', 'worldview']"
2914,Anuj Jasani,“What I understand about life is that you have to finish your work with devotion without judging anything in this world and just get back to the soil.”,0,"['death', 'devotion', 'inspirational', 'life', 'philosophy', 'soil', 'spirituality', 'truth', 'wisdom', 'work']"
2915,Anuj Jasani,“You can't get rich with a poor mindset.”,0,"['dreams', 'goals', 'happiness', 'mindset', 'people', 'philosophy', 'rich', 'success', 'vision', 'wisdom']"
2916,Anuj Jasani,“You can't convince everyone for everything.”,0,"['convince', 'inspirational', 'life', 'mindset', 'opinion', 'people', 'philosophy', 'relationships', 'truth', 'wisdom']"
2917,Anuj Jasani,“You can't talk about mango without experiencing the taste of mango.”,0,"['comment', 'entrepreneurship', 'experience', 'failures', 'knowledge', 'philosophy', 'success', 'talk', 'truth', 'wisdom']"
2918,Anthony T. Hincks,“Today's Mantra.,0,"['anthony-t-hincks', 'buddha', 'mantra', 'philosophy', 'quote-of-the-day', 'quotinism', 'saying', 'the-prophet-avocatorium', 'today-s-mantra']"
2919,Anthony T. Hincks,“Today's Mantra,0,"['anthony-t-hincks', 'buddha', 'philosophy', 'quote-of-the-day', 'quotinism', 'saying', 'teachings', 'the-prophet-avocatorium', 'today-s-mantra']"
2920,Anthony T. Hincks,“Today's Mantra.,0,"['anthony-t-hincks', 'chines-proverb', 'philosophy', 'quote-of-the-day', 'quotinism', 'sayings', 'the-prophet-avocatorium', 'today-s-mantra']"
2921,Anthony T. Hincks,“Today's Mantra.,0,"['anthony-t-hincks', 'chines-proverb', 'philosophy', 'quote-of-the-day', 'quotinism', 'sayings', 'the-prophet-avocatorium', 'today-s-mantra']"
2922,Anthony T. Hincks,“Today's Mantra.,0,"['anthony-t-hincks', 'chines-proverb', 'philosophy', 'quote-of-the-day', 'quotinism', 'sayings', 'the-prophet-avocatorium', 'today-s-mantra']"
2923,Anthony T. Hincks,“Today's Mantra.,0,"['anthony-t-hincks', 'chines-proverb', 'philosophy', 'quote-of-the-day', 'quotinism', 'sayings', 'the-prophet-avocatorium', 'today-s-mantra']"
2924,Yan Zhitui,"“A proverb goes, ""The mastery of a practical skill is more dependable than loads of hoarded treasure."" And to my mind, no worthwhile skill is easier to acquire than the ability to learn through reading.”",0,"['china', 'chinese-quotes', 'philosophy', 'reading']"
2925,Boethius,"“... there is no place whatever for hatred in the minds of the wise. Only an utter idiot would hate good men, and it is irrational to hate the wicked; for if vice is a species of mental disease comparable to illness in the body, since we regard those who are physically ill as wholly undeserving of hatred and deserving rather of pity, then men with minds oppressed by wickedness, a condition more dreadful than any sickness, should all the more be pitied rather than hounded.”",0,"['evil', 'good', 'hate', 'inspirational', 'love', 'philosophy', 'pity', 'wisdom']"
2926,Anthony T. Hincks,“Not all angels have wings. Sometimes we need to walk the earth to become human.”,0,"['angels', 'anthony-t-hincks', 'blessings', 'happiness', 'love', 'philosophy', 'religion', 'the-prophet-avocatorium', 'valentine-s-day', 'walk-the-earth']"
2927,Sistar SunRA,“I started out as a reader of all genres that captivated me. It inspired me to write the stories I wanted to read.”,0,"['creative', 'entertaining', 'inspiration', 'philosophy']"
2928,De philosopher DJ Kyos,“To lovers out there ...,0,"['dating-quotes', 'encouragement-quotes', 'love-quotes', 'marriage-quotes', 'motivational-quotes', 'philosophy', 'quotes', 'relationship-quotes', 'single-quotes', 'valentine-quotes']"
2929,Anthony T. Hincks,"“I stand out not because I am six feet tall,",0,"['anthony-t-hincks', 'being', 'belief', 'hincks', 'philosophy', 'psychology', 'quote-of-the-day', 'the-prophet-avocatorium']"
2930,Anthony T. Hincks,"“We dress ourselves up in lies,",0,"['anthony-t-hincks', 'dress-up', 'ego', 'hincks', 'lies', 'philosophy', 'psychology', 'the-prophet-avocatorium', 'truth']"
2931,Anthony T. Hincks,“Like me as I am or leave me were you found me!”,0,"['anthony-t-hincks', 'being', 'hincks', 'like-me', 'philosophy', 'psychology', 'quote-of-the-day', 'self']"
2932,Anthony T. Hincks,“A wind will bring a freshness to an otherwise stagnant pond.”,0,"['anthony-t-hincks', 'greed', 'hincks', 'life', 'philosophy', 'pond', 'stagnant', 'the-prophet-avocatorium', 'water', 'wind']"
2933,Terry Pratchett,“Personal is not the same as important.”,0,"['inspirational', 'philosophy']"
2934,Anthony T. Hincks,“Today's Mantra.,0,"['anthony-t-hincks', 'buddha', 'enlightenment', 'hincks', 'life', 'mantra', 'pathways', 'philosophy', 'today-s-mantra']"
2935,Anthony T. Hincks,“To be a good leader all that you have to do is remember what it was like to follow.”,0,"['anthony-t-hincks', 'ceo', 'hincks', 'leader', 'philosophy', 'success', 'the-prophet-avocatorium', 'wisdom']"
2936,Anthony T. Hincks,“You don't get to be happy by being sad.”,0,"['anthony-t-hincks', 'buddha', 'happiness', 'hincks', 'philosophy', 'psychology', 'quote-of-the-day', 'sadness', 'smile', 'the-prophet-avocatorium']"
2937,Nietzche F.,"“… when a philosopher harps very insistently on a theme, that shows us that there is a danger that something else is about to ‘play the master’…”",0,"['philosopher', 'philosophy']"
2938,Anthony T. Hincks,"“Sorrow is full of pain, never regrets.”",0,"['anthony-t-hincks', 'hincks', 'life', 'pain', 'philosophy', 'regrets', 'sadness', 'sorrow', 'the-prophet-avocatorium']"
2939,Anthony T. Hincks,“Pain lets me see the hurt inside.”,0,"['anthony-t-hincks', 'depression', 'hincks', 'hurt', 'inside', 'pain', 'philosophy', 'quote-of-the-day', 'sorrow', 'the-prophet-avocatorium']"
2940,Anthony T. Hincks,"“Mistakes are forgiven, but only in pencil.”",0,"['anthony-t-hincks', 'eraser', 'mistakes', 'pencils', 'philosophy', 'quote-of-the-day', 'rubbers', 'veitch']"
2941,Anthony T. Hincks,"“To some, life imitates the pencil.”",0,"['anthony-t-hincks', 'art', 'imitates', 'life', 'pencil', 'philosophy', 'quote-of-the-day', 'veitch']"
2942,Sukant Ratnakar,"“Sometimes when life throws us at a crossroads, the best choice we have is to move forward.”",0,"['choice', 'choices-and-consequences', 'life', 'life-lessons', 'life-philosophy', 'philosophy', 'philosophy-of-life']"
2943,Mokokoma Mokhonoana,“Learning how to live would take most people at least three lifetimes.”,0,"['how-to-die', 'how-to-live', 'life', 'pessimism', 'philosophy', 'stoic', 'stoicism', 'wisdom', 'words-of-wisdom', 'words-to-live-by']"
2944,Mokokoma Mokhonoana,"“Some of our successes, or possessions, have pushed some people into starting their own businesses … and some into ending their own lives.”",0,"['capitalism', 'depression', 'entrepreneurship', 'envy', 'jealousy', 'pessimism', 'philosophy', 'prosperity', 'success', 'suicide']"
